campaign_id,campaign_name,reach,frequency,unique_clicks,publisher_platform,level,currency,source,date_start,date_stop,extraction_date
120233485759630197,marzo | metrix | conversiones | travel | 2025,2323,1.706414,77,instagram,campaign,USD,meta_ads,2025-07-16,2025-07-16,2025-07-31 13:04:55+00:00
120217583679120197,Bubba Bags | Interacción | Metrix | 2025,12430,1.310539,73,facebook,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120217583679120197,Bubba Bags | Interacción | Metrix | 2025,743,1.0,3,instagram,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,18960,1.054536,10,instagram,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,0,0.0,0,audience_network,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,40753,1.074939,72,facebook,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,2006,1.771685,69,facebook,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,2333,1.641663,56,instagram,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,3,4.333333,0,audience_network,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,7,1.571429,0,messenger,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120225037740740197,marzo | metrix | conversiones | victoria | 2025,4759,1.47573,198,instagram,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120225037740740197,marzo | metrix | conversiones | victoria | 2025,1018,1.306483,34,facebook,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120225037740740197,marzo | metrix | conversiones | victoria | 2025,4,5.75,0,audience_network,campaign,USD,meta_ads,2025-04-10,2025-04-10,2025-07-31 15:26:24+00:00
120237248039540197,Agosto | metrix | conversiones | Mila | 2025,3660,1.56694,180,facebook,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120237248039540197,Agosto | metrix | conversiones | Mila | 2025,4,1.25,0,messenger,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120237248039540197,Agosto | metrix | conversiones | Mila | 2025,6394,1.507976,251,instagram,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120237248039540197,Agosto | metrix | conversiones | Mila | 2025,10,1.6,3,audience_network,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,39,1.0,0,threads,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,79531,1.109957,227,facebook,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,39835,1.0,79,instagram,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,3732,1.57074,304,facebook,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,4058,1.805569,350,instagram,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,2,1.0,1,audience_network,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,94,1.106383,0,messenger,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,374,1.259358,25,facebook,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,3852,1.241693,374,instagram,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,11589,1.196911,69,facebook,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,772,1.050518,6,instagram,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120236162525720197,marzo | metrix | conversiones | midnight gren | 2025,6,1.0,0,messenger,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120236162525720197,marzo | metrix | conversiones | midnight gren | 2025,2126,1.686265,53,facebook,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120236162525720197,marzo | metrix | conversiones | midnight gren | 2025,4,1.0,0,threads,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120236162525720197,marzo | metrix | conversiones | midnight gren | 2025,22,2.0,9,audience_network,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120236162525720197,marzo | metrix | conversiones | midnight gren | 2025,2840,1.721831,99,instagram,campaign,USD,meta_ads,2025-08-30,2025-08-30,2025-08-31 04:04:18+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,3,1.333333,0,messenger,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,15,2.266667,3,audience_network,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,28,1.0,0,threads,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,5608,1.377675,117,facebook,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,38989,1.465054,1631,instagram,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,47514,1.054237,112,instagram,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,72745,1.062492,217,facebook,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,2,1.0,0,threads,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,43502,1.540757,2483,instagram,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,16288,1.321832,819,facebook,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,9,1.0,0,messenger,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,7,1.714286,2,audience_network,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120240418920650197,victoria | metrix | conversiones | 2025,8050,1.244099,151,facebook,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120240418920650197,victoria | metrix | conversiones | 2025,14,1.0,1,messenger,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120240418920650197,victoria | metrix | conversiones | 2025,987,2.217832,381,audience_network,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120240418920650197,victoria | metrix | conversiones | 2025,25,1.0,1,threads,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120240418920650197,victoria | metrix | conversiones | 2025,9554,1.326774,192,instagram,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120241077306440197,hydro | metrix | conversiones | 2025 - Copia,4991,1.796233,138,facebook,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120241077306440197,hydro | metrix | conversiones | 2025 - Copia,43902,1.391736,1827,instagram,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120241077306440197,hydro | metrix | conversiones | 2025 - Copia,31,9.677419,9,audience_network,campaign,USD,meta_ads,2025-10-27,2025-10-27,2025-10-28 04:04:18+00:00
120210303541300197,Bubba Bags | Conversiones | Puffer,,,35,facebook,campaign,USD,meta_ads,2024-03-21,2024-03-21,2025-08-29 12:22:47+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,316,facebook,campaign,USD,meta_ads,2024-03-21,2024-03-21,2025-08-29 12:22:47+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,0,audience_network,campaign,USD,meta_ads,2024-03-21,2024-03-21,2025-08-29 12:22:47+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,140,instagram,campaign,USD,meta_ads,2024-03-21,2024-03-21,2025-08-29 12:22:47+00:00
120210303541300197,Bubba Bags | Conversiones | Puffer,,,436,instagram,campaign,USD,meta_ads,2024-03-21,2024-03-21,2025-08-29 12:22:47+00:00
120210303541300197,Bubba Bags | Conversiones | Puffer,,,0,messenger,campaign,USD,meta_ads,2024-03-21,2024-03-21,2025-08-29 12:22:47+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,204378,1.119284,321,facebook,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,134545,1.072184,197,instagram,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,440,1.170455,0,messenger,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,14842,1.461595,1158,facebook,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,35668,1.602753,3730,instagram,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,0,0.0,0,audience_network,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,4,1.0,0,audience_network,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,15041,1.356625,792,facebook,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,32,1.375,0,messenger,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,150414,1.174738,9668,instagram,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120230712235530197,cyber | interaccion | junio 2025,1142,1.130473,141,facebook,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120230712235530197,cyber | interaccion | junio 2025,1619,1.083385,67,instagram,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120230711930560197,marzo | metrix | conversiones | categoria cyber | 2025,2240,1.363839,74,facebook,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120230711930560197,marzo | metrix | conversiones | categoria cyber | 2025,19,1.0,0,messenger,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120230711930560197,marzo | metrix | conversiones | categoria cyber | 2025,15453,1.414612,789,instagram,campaign,USD,meta_ads,2025-06-03,2025-06-03,2025-07-31 13:02:20+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,8,4.875,1,audience_network,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,2893,1.70757,85,instagram,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,13,1.0,0,messenger,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,1196,1.662207,26,facebook,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,66353,1.057812,105,facebook,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,17306,1.0,14,instagram,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,2666,1.58177,178,facebook,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,3938,1.557136,239,instagram,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,42,1.119048,0,messenger,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120228051734750197,marzo | metrix | conversiones | ddm | 2025,4,13.75,0,audience_network,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120228051734750197,marzo | metrix | conversiones | ddm | 2025,13220,1.364826,527,instagram,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120228051734750197,marzo | metrix | conversiones | ddm | 2025,1992,1.294679,48,facebook,campaign,USD,meta_ads,2025-05-04,2025-05-04,2025-07-31 13:00:30+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,343,1.0,0,instagram,campaign,USD,meta_ads,2025-08-05,2025-08-05,2025-08-06 04:04:14+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,980,1.0,3,instagram,campaign,USD,meta_ads,2025-08-02,2025-08-02,2025-08-03 04:04:19+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,372,instagram,campaign,USD,meta_ads,2024-03-28,2024-03-28,2025-08-29 12:23:09+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,170,facebook,campaign,USD,meta_ads,2024-03-28,2024-03-28,2025-08-29 12:23:09+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,0,messenger,campaign,USD,meta_ads,2024-03-28,2024-03-28,2025-08-29 12:23:09+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,1,audience_network,campaign,USD,meta_ads,2024-03-28,2024-03-28,2025-08-29 12:23:09+00:00
120210685529050197,Bubba Bags | Conversiones | Mila | Metrix,,,95,facebook,campaign,USD,meta_ads,2024-03-28,2024-03-28,2025-08-29 12:23:09+00:00
120210685529050197,Bubba Bags | Conversiones | Mila | Metrix,,,2449,instagram,campaign,USD,meta_ads,2024-03-28,2024-03-28,2025-08-29 12:23:09+00:00
120210685529050197,Bubba Bags | Conversiones | Mila | Metrix,,,0,messenger,campaign,USD,meta_ads,2024-03-28,2024-03-28,2025-08-29 12:23:09+00:00
120210303541300197,Bubba Bags | Conversiones | Puffer,,,0,messenger,campaign,USD,meta_ads,2024-03-28,2024-03-28,2025-08-29 12:23:09+00:00
120210303541300197,Bubba Bags | Conversiones | Puffer,,,225,facebook,campaign,USD,meta_ads,2024-03-28,2024-03-28,2025-08-29 12:23:09+00:00
120210303541300197,Bubba Bags | Conversiones | Puffer,,,532,instagram,campaign,USD,meta_ads,2024-03-28,2024-03-28,2025-08-29 12:23:09+00:00
120210303541300197,Bubba Bags | Conversiones | Puffer,,,0,audience_network,campaign,USD,meta_ads,2024-03-28,2024-03-28,2025-08-29 12:23:09+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,133693,1.126865,357,facebook,campaign,USD,meta_ads,2024-12-08,2024-12-08,2025-08-29 12:44:08+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,53755,1.137159,99,instagram,campaign,USD,meta_ads,2024-12-08,2024-12-08,2025-08-29 12:44:08+00:00
120217929708190197,bubba bags | conversiones | metrix | 2024,28,1.0,0,messenger,campaign,USD,meta_ads,2024-12-08,2024-12-08,2025-08-29 12:44:08+00:00
120217929708190197,bubba bags | conversiones | metrix | 2024,0,0.0,0,audience_network,campaign,USD,meta_ads,2024-12-08,2024-12-08,2025-08-29 12:44:08+00:00
120217929708190197,bubba bags | conversiones | metrix | 2024,50628,1.293434,3096,instagram,campaign,USD,meta_ads,2024-12-08,2024-12-08,2025-08-29 12:44:08+00:00
120217929708190197,bubba bags | conversiones | metrix | 2024,17372,1.371345,645,facebook,campaign,USD,meta_ads,2024-12-08,2024-12-08,2025-08-29 12:44:08+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,6949,1.292704,419,instagram,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,1,4.0,1,audience_network,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,969,1.337461,58,facebook,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,2,1.0,0,messenger,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,2,1.0,0,threads,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,11797,1.0,10,instagram,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,22,1.0,0,threads,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,50023,1.074506,164,facebook,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,46460,1.305661,436,facebook,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,5732,1.016399,16,instagram,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120240418920650197,victoria | metrix | conversiones | 2025,2,1.0,0,messenger,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120240418920650197,victoria | metrix | conversiones | 2025,5205,1.664361,182,instagram,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120240418920650197,victoria | metrix | conversiones | 2025,4417,1.571429,121,facebook,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120240418920650197,victoria | metrix | conversiones | 2025,6,1.666667,0,audience_network,campaign,USD,meta_ads,2025-10-17,2025-10-17,2025-10-18 04:04:16+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,433,instagram,campaign,USD,meta_ads,2024-04-17,2024-04-17,2025-08-29 12:24:07+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,266,facebook,campaign,USD,meta_ads,2024-04-17,2024-04-17,2025-08-29 12:24:07+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,0,audience_network,campaign,USD,meta_ads,2024-04-17,2024-04-17,2025-08-29 12:24:07+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,0,messenger,campaign,USD,meta_ads,2024-04-17,2024-04-17,2025-08-29 12:24:07+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,63376,1.131627,178,facebook,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,25056,1.10257,32,instagram,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,5448,1.427129,122,instagram,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,2100,1.569048,50,facebook,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,36,1.083333,0,messenger,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120223016943430197,marzo | metrix | conversiones | brand | 2025,0,0.0,0,audience_network,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120223016943430197,marzo | metrix | conversiones | brand | 2025,5528,1.256512,269,facebook,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120223016943430197,marzo | metrix | conversiones | brand | 2025,19296,1.383136,1274,instagram,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120222808764500197,marzo | metrix | conversiones | bubbita | 2025,28,1.857143,3,audience_network,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120222808764500197,marzo | metrix | conversiones | bubbita | 2025,5522,1.734335,167,instagram,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120222808764500197,marzo | metrix | conversiones | bubbita | 2025,2540,1.752756,47,facebook,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120222808764500197,marzo | metrix | conversiones | bubbita | 2025,62,1.241935,0,messenger,campaign,USD,meta_ads,2025-03-21,2025-03-21,2025-08-04 18:18:42+00:00
120242892181700197,chromatic | metrix | conversiones | 2025 - Copia 4,2,1.0,0,threads,campaign,USD,meta_ads,2025-11-20,2025-11-20,2025-11-21 04:04:18+00:00
120209628554140197,Bubba Bags | Conversiones | ACTIVE,,,0,audience_network,campaign,USD,meta_ads,2024-03-13,2024-03-13,2025-08-29 12:22:30+00:00
120209628554140197,Bubba Bags | Conversiones | ACTIVE,,,677,instagram,campaign,USD,meta_ads,2024-03-13,2024-03-13,2025-08-29 12:22:30+00:00
120209628554140197,Bubba Bags | Conversiones | ACTIVE,,,0,messenger,campaign,USD,meta_ads,2024-03-13,2024-03-13,2025-08-29 12:22:30+00:00
120209628554140197,Bubba Bags | Conversiones | ACTIVE,,,178,facebook,campaign,USD,meta_ads,2024-03-13,2024-03-13,2025-08-29 12:22:30+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,6,facebook,campaign,USD,meta_ads,2024-03-13,2024-03-13,2025-08-29 12:22:30+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,11,instagram,campaign,USD,meta_ads,2024-03-13,2024-03-13,2025-08-29 12:22:30+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,0,,121,instagram,campaign,USD,meta_ads,2024-07-30,2024-07-30,2025-08-29 12:37:17+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,0,,29,facebook,campaign,USD,meta_ads,2024-07-30,2024-07-30,2025-08-29 12:37:17+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,0,,210,facebook,campaign,USD,meta_ads,2024-07-30,2024-07-30,2025-08-29 12:37:17+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,0,,0,messenger,campaign,USD,meta_ads,2024-07-30,2024-07-30,2025-08-29 12:37:17+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,0,,2465,instagram,campaign,USD,meta_ads,2024-07-30,2024-07-30,2025-08-29 12:37:17+00:00
120237759902990197,Agosto | metrix | conversiones | travel  | 2025,2,1.0,0,messenger,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120237759902990197,Agosto | metrix | conversiones | travel  | 2025,4,1.0,0,threads,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120237759902990197,Agosto | metrix | conversiones | travel  | 2025,14,2.5,5,audience_network,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120237759902990197,Agosto | metrix | conversiones | travel  | 2025,7270,1.483631,310,instagram,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120237759902990197,Agosto | metrix | conversiones | travel  | 2025,1414,1.594059,33,facebook,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,59593,1.140587,123,facebook,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,33,1.212121,0,threads,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,9065,1.021511,18,instagram,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,1940,1.36134,99,facebook,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,3368,1.614014,244,instagram,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,7,1.0,0,messenger,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,1,1.0,0,audience_network,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,1396,1.36533,44,facebook,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,1,1.0,0,messenger,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,5449,1.379886,153,instagram,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,3,1.666667,1,audience_network,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,849,1.001178,2,instagram,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,7413,1.230541,34,facebook,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
120238492952600197,metrix | new b | ventas | Septiembre,1,1.0,1,audience_network,campaign,USD,meta_ads,2025-09-18,2025-09-18,2025-10-17 15:32:28+00:00
